,0,1,2,3,4,5,6,7,8
0,0.6542155136785457,0.603712196602926,-0.8753706039150956,-1.1726151740971844,-1.1933959318344203,2.932862589733151,-1.9667190652024145,-1.124632986433785,0.7047891542014652
1,0.734156076964071,0.5688146190577558,0.6366122299489636,-1.4049083604034802,-0.5460942721502543,0.30764831319527064,0.7024060310091742,-0.9770051751879233,0.3117113435290905
2,-1.4470792926838347,0.5766767109738755,0.05811561983322988,-0.7877712385748055,-1.8293290431836837,-0.2786593814583814,-0.17542629202013538,-1.986355636986773,0.5806804546844705
3,0.5875983776072745,0.5761779310489866,-0.7439539099914917,0.4170329739839413,0.7778634874824583,0.21414185201125593,-1.084653056209971,-2.068636726525753,-0.781473633173911
4,-0.92746563132792,-2.035914344825555,-0.4571352445151345,1.1381819702780929,0.7754895045196153,-0.08016514379351561,0.45225948833985197,-0.33267347157554883,0.35325599490700543
5,-1.2891015128576775,-2.060470600827887,-0.6221635901990283,-1.0686032996316692,0.7055088877565913,-0.7321853998028066,-0.5367549793357923,0.8571917185704033,-0.56824501602394
6,0.3591967682200593,0.5908621587378504,-0.6305281601800643,-1.163947517891719,0.421842801999219,1.2341198639499442,3.5416328630383416,0.5657320513997178,0.1755994643206005
7,-0.0652495558911824,0.5788177971514925,-0.8770377796604226,1.1381819702780929,0.50230994546454,-2.15963882748329,-1.378741291265874,0.49307188969253374,-2.6685173948106677
8,0.7627062781374729,0.6055669244236369,0.6456431702837148,-1.4049083604034802,2.173616945605509,1.1521150170433163,-0.16506807719733263,1.8513736330602886,0.7117138339191279
9,-1.1939341756130044,-2.0153512622219014,-0.6887907100066046,-0.8415107070486686,0.7796464981493931,0.02306844562928396,-0.43255882145844327,0.32598224028960915,0.11256340347243779
10,1.0424982496368116,0.6556799302776812,0.6478885317431664,-0.8952501755225021,0.45431106113308634,-0.13238993971120513,1.0773100878600173,1.671446207678332,0.47725139807361877
11,-1.502276348285745,0.6157443820911142,-0.5425821051735856,-0.9975285187469283,-1.9022745757008406,-0.35958941232474667,-0.48524212834163455,-0.6896035423968973,0.6976634280254472
12,0.14031189255731133,0.5976017024230285,0.6306152300617777,1.1381819702780929,-0.03991392624793687,1.1605097532185529,0.971598093666734,-0.27747500237366246,0.44346531229164826
13,-0.10902653102373198,0.591948765474234,1.2693435854266972,1.1381819702780929,-0.4901818108276305,0.3302288923752192,2.6100220748199066,-0.37801296245740446,-0.45192180229220985
14,-0.3336214469211603,-0.7088889364472984,1.6400090278767645,1.1381819702780929,0.025938022211319106,0.44198530775744804,-0.32490885931745206,0.5978655144908162,-0.6829248858520959
15,0.7360594237089645,0.5968909410300592,0.6218424832418753,-1.4049083604034802,0.7829420428196822,0.7363541262824091,-1.5129471706310975,-2.143631198654589,0.7178194777810674
16,0.9968179277593685,0.567369624275328,0.6818164675540217,-0.014616305047931532,0.6899007991393582,0.6638409551270582,-0.1791711112721376,-0.2637654922122371,0.6556458605467222
17,-1.5612800973774423,0.5907602022532101,-0.5743279921576605,-0.5000050525536058,-1.6386270311917785,0.4106856144206819,-0.10651969900001183,-0.3334192885982373,0.8116933237923634
18,-0.9674359129706827,-2.029962726721735,1.4888521888799635,1.1381819702780929,0.45626706606871276,0.10591284253015634,0.9068200759277535,0.15953204888845038,0.8340517461141076
19,-0.9407890585421742,-2.058504527723929,-0.8661556284868264,1.1381819702780929,0.4872175338597379,0.2683272810323794,-0.2609367292399096,0.06892757431981866,0.5615092833683842
20,-0.5277628149002933,0.6110785892936913,1.9706472656961311,1.1381819702780929,-0.32728868286790075,-1.2466571894584835,-1.1878034789077425,-0.09690066827046555,-1.2777882290370493
21,1.4383943725746513,0.6334666196225303,-0.8569195720691227,-0.630019895635484,1.0792511319813454,-0.04068304159230646,0.08840917606208805,0.72495523114678,0.8057441763212593
